Timestamps,AWS/EC2 NetworkIn,AWS/EC2 NetworkOut,System/Linux MemoryUtilization,AWS/EC2 CPUUtilization
2019-09-16 10:40:00+00:00,56.0,28.0,0,0.163934426229545
2019-09-16 10:45:00+00:00,56.0,84.0,0,0.0
2019-09-16 10:50:00+00:00,578.0,1417.0,0,0.166666666666705
2019-09-16 10:55:00+00:00,19662.0,16105.0,0,2.54237288135593
2019-09-16 11:00:00+00:00,166162095.0,3157276.0,0,48.1666666666668
2019-09-16 11:05:00+00:00,33402675.0,804367.0,0,100.0
2019-09-16 11:10:00+00:00,23030.0,48820.0,0,100.0
2019-09-16 11:15:00+00:00,15710.0,43664.0,0,100.0
2019-09-16 11:20:00+00:00,4882.0,15071.0,0,0.166666666666515
2019-09-16 11:25:00+00:00,5200.0,4832.0,0,0.166666666666894
2019-09-16 11:30:00+00:00,6749.0,34584.0,0,7.3333333333331
2019-09-16 11:35:00+00:00,26133.0,72312.0,0,94.0983606557378
2019-09-16 11:40:00+00:00,20121.0,18181.0,0,1.14754098360663
2019-09-16 11:45:00+00:00,12111.0,54664.0,0,73.3333333333333
2019-09-16 11:50:00+00:00,601.0,923.0,0,0.166666666666515
2019-09-16 11:55:00+00:00,38741.0,1032553.0,0,0.163934426229732
2019-09-16 12:00:00+00:00,650.0,548.0,0,2.5
2019-09-16 12:05:00+00:00,1569.0,2165.0,0,0.0
2019-09-16 12:10:00+00:00,2456.0,3329.0,0,0.163934426229359
2019-09-16 12:15:00+00:00,1585.0,2165.0,0,0.16949152542396
2019-09-16 12:20:00+00:00,166.0,96.0,0,0.0
2019-09-16 12:25:00+00:00,56.0,28.0,0,0.0
2019-09-16 12:30:00+00:00,2411.0,2592.0,0,0.166666666666515
2019-09-16 12:35:00+00:00,166.0,96.0,0,0.0
2019-09-16 12:40:00+00:00,278.0,144.0,0,0.166666666666894
2019-09-16 12:45:00+00:00,56.0,28.0,0,0.0
2019-09-16 12:50:00+00:00,13819.0,17005.0,0,0.169491525423575
2019-09-16 12:55:00+00:00,56.0,28.0,0,0.166666666666515
2019-09-16 13:00:00+00:00,2097.0,2595.0,0,0.0
2019-09-16 13:05:00+00:00,56.0,28.0,0,0.166666666666515
2019-09-16 13:10:00+00:00,1421.0,2017.0,0,0.0
2019-09-16 13:15:00+00:00,166.0,232.0,0,0.0
2019-09-16 13:20:00+00:00,112.0,144.0,0,0.163934426229732
2019-09-16 13:25:00+00:00,2268.0,3320.0,0,0.0
2019-09-16 13:30:00+00:00,3712.0,6570.0,0,0.169491525423575
2019-09-16 13:35:00+00:00,56.0,28.0,0,0.0
2019-09-16 13:40:00+00:00,56.0,28.0,0,0.0
2019-09-16 13:45:00+00:00,56.0,84.0,0,0.16949152542396
2019-09-16 13:50:00+00:00,228.0,104.0,0,0.0
2019-09-16 13:55:00+00:00,56.0,28.0,0,0.0
2019-09-16 14:00:00+00:00,568.0,458.0,0,0.166666666666515
2019-09-16 14:05:00+00:00,3026.0,3277.0,0,0.0
2019-09-16 14:10:00+00:00,394.0,285.0,0,0.166666666666515
2019-09-16 14:15:00+00:00,56.0,28.0,0,0.0
2019-09-16 14:20:00+00:00,186.0,96.0,0,0.0
2019-09-16 14:25:00+00:00,1569.0,2165.0,0,0.16949152542396
2019-09-16 14:30:00+00:00,2219.0,2965.0,0,0.0
2019-09-16 14:35:00+00:00,56.0,28.0,0,0.166666666666515
2019-09-16 14:40:00+00:00,56.0,28.0,0,0.0
2019-09-16 14:45:00+00:00,334.0,168.0,0,0.0
2019-09-16 14:50:00+00:00,3911.0,5838.0,0,0.163934426229732
2019-09-16 14:55:00+00:00,1695.0,2457.0,0,0.0
2019-09-16 15:00:00+00:00,568.0,458.0,0,0.163934426229359
2019-09-16 15:05:00+00:00,6340.0,4166.0,0,0.0
2019-09-16 15:10:00+00:00,56.0,28.0,0,0.166666666666515
2019-09-16 15:15:00+00:00,56.0,28.0,0,0.0
2019-09-16 15:20:00+00:00,56.0,28.0,0,0.0
2019-09-16 15:25:00+00:00,56.0,28.0,0,0.163934426229732
2019-09-16 15:30:00+00:00,1569.0,2165.0,0,0.0
2019-09-16 15:35:00+00:00,56.0,28.0,0,0.166666666666515
2019-09-16 15:40:00+00:00,56.0,84.0,0,0.0
2019-09-16 15:45:00+00:00,514583.0,8884.0,0,0.499999999999924
2019-09-16 15:50:00+00:00,56.0,28.0,0,0.0
2019-09-16 15:55:00+00:00,56.0,28.0,0,0.166666666666894
2019-09-16 16:00:00+00:00,1585.0,2165.0,0,0.0
2019-09-16 16:05:00+00:00,2177.0,2733.0,0,0.163934426229359
2019-09-16 16:10:00+00:00,56.0,28.0,0,0.0
2019-09-16 16:15:00+00:00,174.0,296.0,0,0.0
2019-09-16 16:20:00+00:00,56.0,28.0,0,0.163934426229732
2019-09-16 16:25:00+00:00,16487.0,7494.0,0,0.0
2019-09-16 16:30:00+00:00,2972.0,3759.0,0,0.166666666666515
2019-09-16 16:35:00+00:00,166.0,232.0,0,0.0
2019-09-16 16:40:00+00:00,220.0,100.0,0,0.0
2019-09-16 16:45:00+00:00,56.0,84.0,0,0.166666666666515
2019-09-16 16:50:00+00:00,56.0,28.0,0,0.0
2019-09-16 16:55:00+00:00,56.0,28.0,0,0.0
2019-09-16 17:00:00+00:00,568.0,458.0,0,0.166666666666894
2019-09-16 17:05:00+00:00,4563.0,1630.0,0,0.166666666666515
2019-09-16 17:10:00+00:00,56.0,28.0,0,0.0
2019-09-16 17:15:00+00:00,1569.0,2281.0,0,0.163934426229732
2019-09-16 17:20:00+00:00,634.0,1445.0,0,0.166666666666515
2019-09-16 17:25:00+00:00,1701.0,2165.0,0,0.0
2019-09-16 17:30:00+00:00,936.0,675.0,0,0.0
2019-09-16 17:35:00+00:00,56.0,28.0,0,0.163934426229359
2019-09-16 17:40:00+00:00,1569.0,2165.0,0,0.0
2019-09-16 17:45:00+00:00,2415.0,2809.0,0,0.16949152542396
2019-09-16 17:50:00+00:00,56.0,28.0,0,0.0
2019-09-16 17:55:00+00:00,1569.0,2165.0,0,0.0
2019-09-16 18:00:00+00:00,568.0,458.0,0,0.166666666666515
2019-09-16 18:05:00+00:00,56.0,28.0,0,0.0
2019-09-16 18:10:00+00:00,56.0,28.0,0,0.16949152542396
2019-09-16 18:15:00+00:00,170.0,96.0,0,0.0
2019-09-16 18:20:00+00:00,56.0,28.0,0,0.0
2019-09-16 18:25:00+00:00,56.0,28.0,0,0.0
2019-09-16 18:30:00+00:00,938.0,483.0,0,0.163934426229359
2019-09-16 18:35:00+00:00,220.0,96.0,0,0.0
2019-09-16 18:40:00+00:00,56.0,84.0,0,0.0
2019-09-16 18:45:00+00:00,56.0,28.0,0,0.169491525423575
2019-09-16 18:50:00+00:00,1585.0,2165.0,0,0.0
2019-09-16 18:55:00+00:00,56.0,28.0,0,0.0
2019-09-16 19:00:00+00:00,568.0,458.0,0,0.163934426229732
2019-09-16 19:05:00+00:00,56.0,28.0,0,0.0
2019-09-16 19:10:00+00:00,56.0,28.0,0,0.0
2019-09-16 19:15:00+00:00,56.0,28.0,0,0.166666666666515
2019-09-16 19:20:00+00:00,56.0,28.0,0,0.0
2019-09-16 19:25:00+00:00,56.0,28.0,0,0.0
2019-09-16 19:30:00+00:00,938.0,623.0,0,0.16949152542396
2019-09-16 19:35:00+00:00,56.0,84.0,0,0.0
2019-09-16 19:40:00+00:00,1569.0,2165.0,0,0.166666666666515
2019-09-16 19:45:00+00:00,56.0,72.0,0,0.0
2019-09-16 19:50:00+00:00,382.0,188.0,0,0.0
2019-09-16 19:55:00+00:00,56.0,28.0,0,0.169491525423575
2019-09-16 20:00:00+00:00,1569.0,2165.0,0,0.0
2019-09-16 20:05:00+00:00,1569.0,2165.0,0,0.163934426229732
2019-09-16 20:10:00+00:00,220.0,100.0,0,0.0
2019-09-16 20:15:00+00:00,224.0,100.0,0,0.0
2019-09-16 20:20:00+00:00,3628619.0,26970.0,0,12.033898305085
2019-09-16 20:25:00+00:00,56.0,28.0,0,0.0
2019-09-16 20:30:00+00:00,938.0,483.0,0,0.166666666666515
2019-09-16 20:35:00+00:00,56.0,28.0,0,0.0
2019-09-16 20:40:00+00:00,332.0,140.0,0,0.0
2019-09-16 20:45:00+00:00,56.0,28.0,0,0.169491525423575
2019-09-16 20:50:00+00:00,1569.0,2165.0,0,0.0
2019-09-16 20:55:00+00:00,16677.0,7546.0,0,0.16949152542396
2019-09-16 21:00:00+00:00,568.0,458.0,0,0.0
2019-09-16 21:05:00+00:00,1569.0,2165.0,0,0.169491525423575
2019-09-16 21:10:00+00:00,2228.0,2797.0,0,0.0
2019-09-16 21:15:00+00:00,224.0,136.0,0,0.16949152542396
2019-09-16 21:20:00+00:00,56.0,28.0,0,0.0
2019-09-16 21:25:00+00:00,2460.0,3329.0,0,0.166666666666515
2019-09-16 21:30:00+00:00,1756.0,1939.0,0,0.0
2019-09-16 21:35:00+00:00,56.0,84.0,0,0.0
2019-09-16 21:40:00+00:00,56.0,28.0,0,0.166666666666515
2019-09-16 21:45:00+00:00,56.0,28.0,0,0.0
2019-09-16 21:50:00+00:00,222.0,348.0,0,0.0
2019-09-16 21:55:00+00:00,56.0,28.0,0,0.166666666666894
2019-09-16 22:00:00+00:00,568.0,458.0,0,0.0
2019-09-16 22:05:00+00:00,166.0,276.0,0,0.0
2019-09-16 22:10:00+00:00,56.0,72.0,0,0.169491525423575
2019-09-16 22:15:00+00:00,166.0,232.0,0,0.0
2019-09-16 22:20:00+00:00,1701.0,2165.0,0,0.163934426229732
2019-09-16 22:25:00+00:00,56.0,28.0,0,0.0
2019-09-16 22:30:00+00:00,938.0,483.0,0,0.0
2019-09-16 22:35:00+00:00,2522.0,3329.0,0,0.169491525423575
2019-09-16 22:40:00+00:00,166.0,96.0,0,0.0
2019-09-16 22:45:00+00:00,166.0,96.0,0,0.166666666666515
2019-09-16 22:50:00+00:00,56.0,28.0,0,0.0
2019-09-16 22:55:00+00:00,1750.0,2361.0,0,0.0
2019-09-16 23:00:00+00:00,1671.0,2605.0,0,0.166666666666894
2019-09-16 23:05:00+00:00,170.0,96.0,0,0.0
2019-09-16 23:10:00+00:00,480.0,1417.0,0,0.169491525423575
2019-09-16 23:15:00+00:00,56.0,28.0,0,0.0
2019-09-16 23:20:00+00:00,228.0,104.0,0,0.0
2019-09-16 23:25:00+00:00,480.0,353.0,0,0.16949152542396
2019-09-16 23:30:00+00:00,938.0,483.0,0,0.0
2019-09-16 23:35:00+00:00,220.0,100.0,0,0.163934426229359
2019-09-16 23:40:00+00:00,2918.0,3309.0,0,0.0
2019-09-16 23:45:00+00:00,56.0,28.0,0,0.169491525423575
2019-09-16 23:50:00+00:00,220.0,100.0,0,0.0
2019-09-16 23:55:00+00:00,276.0,260.0,0,0.0
2019-09-17 00:00:00+00:00,568.0,458.0,0,0.166666666666894
2019-09-17 00:05:00+00:00,56.0,28.0,0,0.0
2019-09-17 00:10:00+00:00,166.0,96.0,0,0.0
2019-09-17 00:15:00+00:00,220.0,100.0,0,0.166666666666515
2019-09-17 00:20:00+00:00,56.0,28.0,0,0.0
2019-09-17 00:25:00+00:00,56.0,28.0,0,0.0
2019-09-17 00:30:00+00:00,938.0,483.0,0,0.166666666666894
2019-09-17 00:35:00+00:00,112.0,68.0,0,0.0
2019-09-17 00:40:00+00:00,5146.0,4722.0,0,0.166666666666515
2019-09-17 00:45:00+00:00,170.0,96.0,0,0.0
2019-09-17 00:50:00+00:00,220.0,100.0,0,0.163934426229359
2019-09-17 00:55:00+00:00,220.0,100.0,0,0.0
2019-09-17 01:00:00+00:00,2202.0,1949.0,0,0.0
2019-09-17 01:05:00+00:00,56.0,28.0,0,0.166666666666894
2019-09-17 01:10:00+00:00,220.0,96.0,0,0.0
2019-09-17 01:15:00+00:00,1569.0,2165.0,0,0.163934426229359
2019-09-17 01:20:00+00:00,56.0,28.0,0,0.0
2019-09-17 01:25:00+00:00,56.0,28.0,0,0.0
2019-09-17 01:30:00+00:00,2081.0,2595.0,0,0.166666666666894
2019-09-17 01:35:00+00:00,164.0,84.0,0,0.0
2019-09-17 01:40:00+00:00,56.0,28.0,0,0.0
2019-09-17 01:45:00+00:00,56.0,28.0,0,0.169491525423575
2019-09-17 01:50:00+00:00,164.0,72.0,0,0.0
2019-09-17 01:55:00+00:00,220.0,100.0,0,0.0
2019-09-17 02:00:00+00:00,568.0,458.0,0,0.163934426229359
2019-09-17 02:05:00+00:00,56.0,28.0,0,0.0
2019-09-17 02:10:00+00:00,1569.0,2165.0,0,0.166666666666894
2019-09-17 02:15:00+00:00,56.0,28.0,0,0.0
2019-09-17 02:20:00+00:00,56.0,28.0,0,0.169491525423575
2019-09-17 02:25:00+00:00,56.0,28.0,0,0.0
2019-09-17 02:30:00+00:00,1641.0,7853.0,0,0.163934426229732
2019-09-17 02:35:00+00:00,666.0,1240.0,0,0.0
2019-09-17 02:40:00+00:00,56.0,28.0,0,0.0
2019-09-17 02:45:00+00:00,2266.0,2793.0,0,0.166666666666515
2019-09-17 02:50:00+00:00,1569.0,2165.0,0,0.0
2019-09-17 02:55:00+00:00,1569.0,2165.0,0,0.169491525423575
2019-09-17 03:00:00+00:00,1585.0,2165.0,0,0.166666666666894
2019-09-17 03:05:00+00:00,220.0,100.0,0,0.0
2019-09-17 03:10:00+00:00,56.0,28.0,0,0.0
2019-09-17 03:15:00+00:00,578.0,1417.0,0,0.166666666666515
2019-09-17 03:20:00+00:00,56.0,28.0,0,0.0
2019-09-17 03:25:00+00:00,166.0,96.0,0,0.0
2019-09-17 03:30:00+00:00,938.0,514.0,0,0.166666666666894
2019-09-17 03:35:00+00:00,56.0,28.0,0,0.0
2019-09-17 03:40:00+00:00,56.0,28.0,0,0.0
2019-09-17 03:45:00+00:00,2950.0,3329.0,0,0.166666666666515
2019-09-17 03:50:00+00:00,56.0,28.0,0,0.0
2019-09-17 03:55:00+00:00,220.0,100.0,0,0.166666666666515
2019-09-17 04:00:00+00:00,1569.0,2497.0,0,0.0
2019-09-17 04:05:00+00:00,56.0,28.0,0,0.0
2019-09-17 04:10:00+00:00,56.0,28.0,0,0.163934426229732
2019-09-17 04:15:00+00:00,170.0,96.0,0,0.0
2019-09-17 04:20:00+00:00,56.0,28.0,0,0.0
2019-09-17 04:25:00+00:00,56.0,28.0,0,0.166666666666515
2019-09-17 04:30:00+00:00,17502.0,7973.0,0,0.0
2019-09-17 04:35:00+00:00,56.0,84.0,0,0.163934426229732
2019-09-17 04:40:00+00:00,56.0,28.0,0,0.0
2019-09-17 04:45:00+00:00,56.0,28.0,0,0.0
2019-09-17 04:50:00+00:00,174.0,344.0,0,0.166666666666515
2019-09-17 04:55:00+00:00,436.0,225.0,0,0.0
2019-09-17 05:00:00+00:00,568.0,458.0,0,0.0
2019-09-17 05:05:00+00:00,56.0,28.0,0,0.166666666666515
2019-09-17 05:10:00+00:00,220.0,96.0,0,0.0
2019-09-17 05:15:00+00:00,166.0,96.0,0,0.16949152542396
2019-09-17 05:20:00+00:00,174.0,96.0,0,0.0
2019-09-17 05:25:00+00:00,1656.0,3558.0,0,0.0
2019-09-17 05:30:00+00:00,938.0,618.0,0,0.163934426229359
2019-09-17 05:35:00+00:00,56.0,28.0,0,0.0
2019-09-17 05:40:00+00:00,2606.0,3605.0,0,0.16949152542396
2019-09-17 05:45:00+00:00,166.0,96.0,0,0.0
2019-09-17 05:50:00+00:00,228.0,104.0,0,0.0
2019-09-17 05:55:00+00:00,394.0,233.0,0,0.166666666666515
2019-09-17 06:00:00+00:00,1679.0,2457.0,0,0.0
2019-09-17 06:05:00+00:00,56.0,28.0,0,0.166666666666515
2019-09-17 06:10:00+00:00,450.0,261.0,0,0.0
2019-09-17 06:15:00+00:00,56.0,28.0,0,0.163934426229732
2019-09-17 06:20:00+00:00,525.0,300.0,0,2.83333333333341
2019-09-17 06:25:00+00:00,56.0,28.0,0,0.0
2019-09-17 06:30:00+00:00,5499.0,4390.0,0,0.169491525423575
2019-09-17 06:35:00+00:00,56.0,84.0,0,4.26229508196744
2019-09-17 06:40:00+00:00,220.0,96.0,0,0.0
2019-09-17 06:45:00+00:00,56.0,28.0,0,0.166666666666515
2019-09-17 06:50:00+00:00,56.0,28.0,0,0.0
2019-09-17 06:55:00+00:00,56.0,28.0,0,0.0
2019-09-17 07:00:00+00:00,2810.0,3277.0,0,0.16949152542396
2019-09-17 07:05:00+00:00,56.0,28.0,0,0.0
2019-09-17 07:10:00+00:00,56.0,28.0,0,0.0
2019-09-17 07:15:00+00:00,1701.0,2165.0,0,0.166666666666515
2019-09-17 07:20:00+00:00,1569.0,2165.0,0,0.163934426229359
2019-09-17 07:25:00+00:00,56.0,28.0,0,0.0
2019-09-17 07:30:00+00:00,1569.0,2165.0,0,0.163934426229732
2019-09-17 07:35:00+00:00,2138.0,2937.0,0,0.0
2019-09-17 07:40:00+00:00,56.0,28.0,0,0.163934426229359
2019-09-17 07:45:00+00:00,4956.0,6078.0,0,0.0
2019-09-17 07:50:00+00:00,220.0,100.0,0,0.163934426229732
2019-09-17 07:55:00+00:00,640.0,1705.0,0,0.0
2019-09-17 08:00:00+00:00,568.0,458.0,0,0.0
2019-09-17 08:05:00+00:00,1569.0,2165.0,0,0.166666666666515
2019-09-17 08:10:00+00:00,170.0,96.0,0,0.0
2019-09-17 08:15:00+00:00,2606.0,3549.0,0,0.169491525423575
2019-09-17 08:20:00+00:00,56.0,28.0,0,0.0
2019-09-17 08:25:00+00:00,56.0,28.0,0,0.166666666666894
2019-09-17 08:30:00+00:00,1046.0,527.0,0,0.0
2019-09-17 08:35:00+00:00,2070.0,2289.0,0,0.169491525423575
2019-09-17 08:40:00+00:00,2260.0,2733.0,0,0.0
2019-09-17 08:45:00+00:00,228.0,136.0,0,0.0
2019-09-17 08:50:00+00:00,1585.0,2165.0,0,0.16949152542396
2019-09-17 08:55:00+00:00,56.0,28.0,0,0.0
2019-09-17 09:00:00+00:00,2025.0,2567.0,0,0.163934426229359
2019-09-17 09:05:00+00:00,166.0,276.0,0,0.0
2019-09-17 09:10:00+00:00,56.0,28.0,0,0.163934426229359
2019-09-17 09:15:00+00:00,2348.0,3285.0,0,0.0
2019-09-17 09:20:00+00:00,112.0,188.0,0,0.0
2019-09-17 09:25:00+00:00,220.0,100.0,0,0.163934426229732
2019-09-17 09:30:00+00:00,2078220.0,7678.0,0,10.8196721311474
2019-09-17 09:35:00+00:00,56.0,28.0,0,0.166666666666894
2019-09-17 09:40:00+00:00,56.0,28.0,0,0.0
2019-09-17 09:45:00+00:00,56.0,28.0,0,0.0
2019-09-17 09:50:00+00:00,220.0,100.0,0,0.163934426229359
2019-09-17 09:55:00+00:00,56.0,28.0,0,0.0
2019-09-17 10:00:00+00:00,1594.0,1897.0,0,0.0
2019-09-17 10:05:00+00:00,2840.0,3633.0,0,0.166666666666515
2019-09-17 10:10:00+00:00,16487.0,7442.0,0,0.166666666666894
2019-09-17 10:15:00+00:00,56.0,28.0,0,0.0
2019-09-17 10:20:00+00:00,260.0,136.0,0,0.166666666666515
2019-09-17 10:25:00+00:00,166.0,96.0,0,0.0
2019-09-17 10:30:00+00:00,938.0,483.0,0,0.0
2019-09-17 10:35:00+00:00,220.0,100.0,0,0.163934426229732
2019-09-17 10:40:00+00:00,538.0,368.0,0,0.0
2019-09-17 10:45:00+00:00,56.0,28.0,0,0.0
2019-09-17 10:50:00+00:00,56.0,28.0,0,0.166666666666515
2019-09-17 10:55:00+00:00,56.0,28.0,0,0.0
2019-09-17 11:00:00+00:00,512.0,430.0,0,0.0
2019-09-17 11:05:00+00:00,230.0,161.0,0,0.163934426229359
2019-09-17 11:10:00+00:00,56.0,28.0,0,0.0
2019-09-17 11:15:00+00:00,2684.0,3329.0,0,0.16949152542396
2019-09-17 11:20:00+00:00,1569.0,2165.0,0,0.0
2019-09-17 11:25:00+00:00,2243.0,2733.0,0,0.166666666666515
2019-09-17 11:30:00+00:00,938.0,483.0,0,0.0
2019-09-17 11:35:00+00:00,170.0,96.0,0,0.163934426229732
2019-09-17 11:40:00+00:00,56.0,28.0,0,0.0
2019-09-17 11:45:00+00:00,220.0,100.0,0,0.0
2019-09-17 11:50:00+00:00,56.0,28.0,0,0.163934426229359
2019-09-17 11:55:00+00:00,2740.0,4529.0,0,0.0
2019-09-17 12:00:00+00:00,1569.0,2165.0,0,0.166666666666515
2019-09-17 12:05:00+00:00,110.0,160.0,0,0.0
2019-09-17 12:10:00+00:00,2830.0,4701.0,0,0.166666666666894
2019-09-17 12:15:00+00:00,220.0,96.0,0,0.0
2019-09-17 12:20:00+00:00,56.0,28.0,0,0.0
2019-09-17 12:25:00+00:00,166.0,276.0,0,0.166666666666515
2019-09-17 12:30:00+00:00,2700.0,3531.0,0,0.0
2019-09-17 12:35:00+00:00,56.0,84.0,0,0.166666666666894
2019-09-17 12:40:00+00:00,56.0,28.0,0,0.0
2019-09-17 12:45:00+00:00,56.0,28.0,0,0.0
2019-09-17 12:50:00+00:00,56.0,28.0,0,0.166666666666515
2019-09-17 12:55:00+00:00,56.0,28.0,0,0.0
2019-09-17 13:00:00+00:00,512.0,430.0,0,0.0
2019-09-17 13:05:00+00:00,56.0,28.0,0,0.163934426229359
2019-09-17 13:10:00+00:00,56.0,28.0,0,0.0
2019-09-17 13:15:00+00:00,1833.0,2165.0,0,0.0
2019-09-17 13:20:00+00:00,1569.0,2277.0,0,0.166666666666894
2019-09-17 13:25:00+00:00,562.0,276.0,0,0.0
2019-09-17 13:30:00+00:00,938.0,483.0,0,0.166666666666515
2019-09-17 13:35:00+00:00,1569.0,2221.0,0,0.0
2019-09-17 13:40:00+00:00,56.0,28.0,0,0.166666666666894
2019-09-17 13:45:00+00:00,166.0,96.0,0,0.0
2019-09-17 13:50:00+00:00,56.0,28.0,0,0.0
2019-09-17 13:55:00+00:00,56.0,28.0,0,0.166666666666515
2019-09-17 14:00:00+00:00,622.0,498.0,0,0.0
2019-09-17 14:05:00+00:00,370.0,285.0,0,0.0
2019-09-17 14:10:00+00:00,578.0,1417.0,0,0.163934426229359
2019-09-17 14:15:00+00:00,1569.0,2165.0,0,0.0
2019-09-17 14:20:00+00:00,56.0,28.0,0,0.166666666666894
2019-09-17 14:25:00+00:00,1585.0,2165.0,0,0.0
2019-09-17 14:30:00+00:00,938.0,483.0,0,0.169491525423575
2019-09-17 14:35:00+00:00,2113.0,2921.0,0,0.0
2019-09-17 14:40:00+00:00,220.0,100.0,0,0.0
2019-09-17 14:45:00+00:00,16667.0,7546.0,0,0.166666666666894
2019-09-17 14:50:00+00:00,220.0,100.0,0,0.0
2019-09-17 14:55:00+00:00,2654.0,3610.0,0,0.163934426229359
2019-09-17 15:00:00+00:00,568.0,458.0,0,0.0
2019-09-17 15:05:00+00:00,56.0,28.0,0,0.169491525423575
2019-09-17 15:10:00+00:00,56.0,28.0,0,0.0
2019-09-17 15:15:00+00:00,2339.0,4925.0,0,0.163934426229732
2019-09-17 15:20:00+00:00,480.0,1417.0,0,0.0
2019-09-17 15:25:00+00:00,2610.0,3841.0,0,0.163934426229359
2019-09-17 15:30:00+00:00,938.0,483.0,0,0.0
2019-09-17 15:35:00+00:00,1569.0,2269.0,0,0.0
2019-09-17 15:40:00+00:00,56.0,84.0,0,0.166666666666894
2019-09-17 15:45:00+00:00,514047.0,5832.0,0,0.166666666666515
2019-09-17 15:50:00+00:00,56.0,28.0,0,0.166666666666515
2019-09-17 15:55:00+00:00,172.0,76.0,0,0.0
2019-09-17 16:00:00+00:00,568.0,458.0,0,0.0
2019-09-17 16:05:00+00:00,56.0,28.0,0,0.16949152542396
2019-09-17 16:10:00+00:00,56.0,28.0,0,0.0
2019-09-17 16:15:00+00:00,56.0,28.0,0,0.0
2019-09-17 16:20:00+00:00,1569.0,2165.0,0,0.163934426229359
2019-09-17 16:25:00+00:00,56.0,28.0,0,0.0
2019-09-17 16:30:00+00:00,938.0,483.0,0,0.163934426229732
2019-09-17 16:35:00+00:00,448.0,233.0,0,0.0
2019-09-17 16:40:00+00:00,56.0,84.0,0,0.166666666666515
2019-09-17 16:45:00+00:00,220.0,100.0,0,0.0
2019-09-17 16:50:00+00:00,56.0,28.0,0,0.0
2019-09-17 16:55:00+00:00,2456.0,3329.0,0,0.163934426229359
2019-09-17 17:00:00+00:00,3668.0,6933.0,0,0.0
2019-09-17 17:05:00+00:00,56.0,28.0,0,0.16949152542396
2019-09-17 17:10:00+00:00,56.0,28.0,0,0.0
2019-09-17 17:15:00+00:00,1751.0,2385.0,0,0.166666666666515
2019-09-17 17:20:00+00:00,2456.0,3329.0,0,0.0
2019-09-17 17:25:00+00:00,306.0,176.0,0,0.0
2019-09-17 17:30:00+00:00,938.0,483.0,0,0.163934426229732
2019-09-17 17:35:00+00:00,2324.0,3329.0,0,0.0
2019-09-17 17:40:00+00:00,2324.0,3329.0,0,0.166666666666515
2019-09-17 17:45:00+00:00,56.0,84.0,0,0.0
2019-09-17 17:50:00+00:00,56.0,28.0,0,0.0
2019-09-17 17:55:00+00:00,1569.0,2165.0,0,0.169491525423575
2019-09-17 18:00:00+00:00,2079.0,2651.0,0,0.163934426229732
2019-09-17 18:05:00+00:00,220.0,100.0,0,0.0
2019-09-17 18:10:00+00:00,56.0,28.0,0,0.0
2019-09-17 18:15:00+00:00,56.0,28.0,0,0.166666666666515
2019-09-17 18:20:00+00:00,2852.0,3329.0,0,0.0
2019-09-17 18:25:00+00:00,2324.0,3329.0,0,0.166666666666894
2019-09-17 18:30:00+00:00,4671.0,1674.0,0,0.163934426229359
2019-09-17 18:35:00+00:00,579.0,1417.0,0,0.0
2019-09-17 18:40:00+00:00,9162.0,11258.0,0,0.166666666666515
2019-09-17 18:45:00+00:00,16960.0,21724.0,0,0.338983050847535
2019-09-17 18:50:00+00:00,56.0,28.0,0,0.0
2019-09-17 18:55:00+00:00,516.0,317.0,0,0.166666666666515
2019-09-17 19:00:00+00:00,568.0,458.0,0,0.0
2019-09-17 19:05:00+00:00,56.0,28.0,0,0.0
2019-09-17 19:10:00+00:00,56.0,28.0,0,0.163934426229732
2019-09-17 19:15:00+00:00,228.0,104.0,0,0.0
2019-09-17 19:20:00+00:00,3058.0,2953.0,0,0.0
2019-09-17 19:25:00+00:00,56.0,28.0,0,0.163934426229359
2019-09-17 19:30:00+00:00,938.0,483.0,0,0.0
2019-09-17 19:35:00+00:00,16484.0,7442.0,0,1.18644067796618
2019-09-17 19:40:00+00:00,56.0,84.0,0,0.166666666666515
2019-09-17 19:45:00+00:00,2456.0,3329.0,0,0.0
2019-09-17 19:50:00+00:00,56.0,28.0,0,0.0
2019-09-17 19:55:00+00:00,166.0,96.0,0,0.166666666666894
2019-09-17 20:00:00+00:00,568.0,458.0,0,0.0
2019-09-17 20:05:00+00:00,56.0,28.0,0,0.163934426229359
2019-09-17 20:10:00+00:00,56.0,28.0,0,0.0
2019-09-17 20:15:00+00:00,578.0,1417.0,0,0.0
2019-09-17 20:20:00+00:00,1569.0,2165.0,0,0.166666666666515
2019-09-17 20:25:00+00:00,56.0,28.0,0,0.0
2019-09-17 20:30:00+00:00,938.0,483.0,0,0.166666666666894
2019-09-17 20:35:00+00:00,166.0,332.0,0,0.0
2019-09-17 20:40:00+00:00,56.0,28.0,0,0.0
2019-09-17 20:45:00+00:00,166.0,96.0,0,0.163934426229359
2019-09-17 20:50:00+00:00,56.0,28.0,0,0.0
2019-09-17 20:55:00+00:00,56.0,28.0,0,0.0
2019-09-17 21:00:00+00:00,568.0,458.0,0,0.166666666666894
2019-09-17 21:05:00+00:00,56.0,28.0,0,0.0
2019-09-17 21:10:00+00:00,56.0,28.0,0,0.0
2019-09-17 21:15:00+00:00,1569.0,2165.0,0,0.163934426229359
2019-09-17 21:20:00+00:00,1569.0,2165.0,0,0.0
